id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
1413,boardgame,Attack Sub,1991,2,2,30,30,30,12,392,6.52375,5.85326,785,47,28,72,181,58,2.3276
129556,boardgame,Tapple,2012,2,10,30,30,30,8,345,6.5315,5.85244,750,20,23,108,94,18,1.0556
1125,boardgame,Big Shot,2001,2,4,30,30,30,10,359,6.50708,5.85185,492,25,41,73,131,36,2.0278
124590,boardgame,Call to Glory,2012,2,4,30,30,30,8,320,6.61991,5.84921,384,13,32,112,87,30,1.5
151,boardgame,Piratenbillard,1959,2,4,30,30,30,8,309,6.61149,5.84806,202,4,75,142,122,27,1.2593
118385,boardgame,Pocket Battles: Macedonians vs. Persians,2012,2,2,30,30,30,13,222,6.96667,5.84673,718,27,49,123,71,35,1.9143
155702,boardgame,Quarriors! Light vs. Dark,2014,2,4,30,30,30,14,199,7.06269,5.84655,749,9,60,182,46,11,2.0909
114438,boardgame,"But Wait, There's More!",2011,3,10,30,30,30,14,179,7.15503,5.84439,443,9,87,288,81,15,1.0667
668,boardgame,Sternenhimmel,1995,3,5,30,30,30,10,297,6.60435,5.84245,355,12,36,54,115,34,2.0882
95613,boardgame,Mammut,2011,2,5,30,30,30,8,368,6.45902,5.84238,1120,123,30,91,138,35,1.8286
86156,boardgame,Reverse Charades,2010,6,99,30,30,30,6,212,6.94835,5.83976,477,23,29,104,77,16,1.0625
10206,boardgame,Make 'n' Break,2004,2,4,30,30,30,8,713,6.17567,5.83774,1126,78,12,67,245,77,1.2987
122943,boardgame,Scripts and Scribes: The Dice Game,2012,2,5,30,30,30,10,276,6.69476,5.83742,477,40,38,93,116,27,1.5556
66982,boardgame,Boomerang,2010,3,5,30,30,30,8,305,6.60148,5.83736,432,17,5,30,48,25,1.48
118023,boardgame,Keltis: Das Wrfelspiel,2012,2,4,30,30,30,8,313,6.5674,5.83678,450,14,25,39,90,27,1.2593
2125,boardgame,Amazons,1992,2,2,30,30,30,12,191,7.16649,5.83615,125,0,17,81,104,22,2.9545
144388,boardgame,Elevenses,2013,2,4,30,30,30,10,402,6.43756,5.83569,961,28,22,96,153,45,1.4222
162107,boardgame,Doodle City,2014,1,6,30,30,30,8,389,6.43226,5.83563,431,10,25,112,110,23,1.3913
13172,boardgame,Kung Fu Fighting,2004,2,6,30,30,30,10,909,6.1565,5.83532,1039,49,43,169,383,128,1.3047
168839,boardgame,Die Kutschfahrt zur Teufelsburg,2006,3,10,30,30,30,12,268,6.73067,5.83453,730,26,4,34,97,26,2.0769
104573,boardgame,Spectaculum,2012,2,4,30,30,30,8,347,6.47002,5.83072,486,40,33,116,114,33,1.7273
8935,boardgame,Shazamm!,2003,2,2,30,30,30,10,538,6.27368,5.82925,915,121,20,114,243,54,1.9074
3573,boardgame,Napoleon at Waterloo,1971,2,2,30,30,30,10,342,6.55102,5.82803,745,20,11,52,218,55,1.9455
67919,boardgame,The Message,2009,3,9,30,30,30,15,229,6.89825,5.8263,396,2,5,32,46,23,2.3478
129090,boardgame,Roll For It!,2011,2,4,30,30,30,8,532,6.27268,5.82597,1183,20,29,127,162,57,1.0702
16373,boardgame,Techno Witches,2005,2,4,50,30,50,10,579,6.20949,5.82592,945,98,24,63,286,85,1.4706
173200,boardgame,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,2015,2,6,45,30,45,15,187,7.0984,5.82567,631,8,48,167,34,11,1.4545
52568,boardgame,Mali Powstacy: Warszawa 1944,2009,2,4,30,30,30,8,268,6.68877,5.82542,324,14,44,136,70,28,2.0714
126912,boardgame,Lady Alice,2012,3,5,30,30,30,8,355,6.45685,5.82412,642,26,40,146,95,30,1.9
1992,boardgame,Stop Thief,1979,2,4,30,30,30,10,613,6.23613,5.82287,1077,110,28,65,241,72,1.7083
22497,boardgame,Straw,2006,2,6,30,30,30,8,713,6.15083,5.82267,1027,35,18,58,223,67,1.0448
93971,boardgame,Nile DeLuxor,2011,2,6,30,30,30,8,257,6.66362,5.82223,502,31,15,60,89,26,1.5769
160784,boardgame,Fidelitas,2015,1,4,30,30,30,10,326,6.51827,5.82188,894,46,35,146,107,20,1.8
13089,boardgame,Wie ich die Welt sehe...,2004,2,9,30,30,30,8,177,7.09576,5.82072,252,6,7,34,36,18,1.1667
89668,boardgame,BITS,2011,1,4,45,30,45,8,304,6.5302,5.81942,328,19,24,57,102,21,1.5238
137238,boardgame,Time 'n' Space,2013,3,4,30,30,30,10,332,6.47636,5.81924,697,44,58,197,104,25,2.24
54507,boardgame,Savannah Tails,2009,2,5,30,30,30,8,439,6.30121,5.81872,605,33,37,85,153,44,1.5227
147021,boardgame,Hollywood,2013,2,6,30,30,30,13,258,6.67651,5.81739,443,7,34,109,62,25,1.92
41833,boardgame,Creationary,2009,3,8,30,30,30,7,1101,6.05212,5.81661,2221,54,14,86,290,64,1.3438
14860,boardgame,Clash for a Continent:  Battles of the American Revolution and French & Indian War,2005,2,4,30,30,30,12,165,7.24015,5.81229,267,26,29,81,116,28,2.0714
121764,boardgame,Plato 3000,2012,2,4,30,30,30,10,350,6.448,5.81171,891,80,21,66,140,34,1.5882
85105,boardgame,Travel Blog,2010,2,6,30,30,30,8,535,6.22389,5.81148,767,70,14,71,174,53,1.566
2667,boardgame,What Were You Thinking?,1998,4,10,30,30,30,10,201,6.91883,5.81104,208,23,27,68,100,14,1.2143
4475,boardgame,Unexpected Treasures,2002,3,6,30,30,30,13,493,6.25712,5.80993,829,35,44,94,126,45,1.3333
24511,boardgame,Simply Catan,2006,2,4,30,30,30,10,168,7.10929,5.80989,295,27,16,41,84,21,2.381
76247,boardgame,Eaten by Zombies!,2011,2,4,30,30,30,8,985,6.05107,5.80971,1896,236,28,216,369,71,2.0845
10989,boardgame,ConHex,2002,2,2,30,30,30,10,202,6.88515,5.8089,130,4,23,81,78,26,2.3077
1549,boardgame,Password,1962,3,4,30,30,30,10,740,6.12447,5.80786,1376,89,5,28,299,73,1.5342
6508,boardgame,Tom Tube,2003,2,2,30,30,30,10,396,6.32915,5.80678,613,53,21,61,148,53,2.283
11161,boardgame,Dungeoneer: Den of the Wererats,2004,2,2,30,30,30,12,435,6.35078,5.80524,1126,65,51,95,152,46,2.1087
25574,boardgame,Gin Rummy,1909,2,2,30,30,30,8,756,6.10925,5.80419,415,0,0,6,201,71,1.8028
163967,boardgame,Tiny Epic Galaxies,2015,1,5,30,30,30,13,141,7.53773,5.8029,720,7,84,530,224,24,2.125
163920,boardgame,Gaa,2014,2,5,30,30,30,8,368,6.42162,5.80121,433,17,35,174,64,27,2
119632,boardgame,IOTA,2012,2,4,30,30,30,8,411,6.33399,5.80118,1045,24,15,97,122,38,1.9737
8017,boardgame,Feurio!,2003,1,4,30,30,30,10,543,6.17315,5.79786,665,63,27,68,221,65,2
124545,boardgame,Town Center,2012,2,4,30,30,30,12,262,6.55428,5.79732,342,17,57,207,126,21,2.9048
129293,boardgame,Gauntlet of Fools,2012,2,6,30,30,30,13,908,6.07525,5.79718,1203,99,34,177,283,63,1.4921
941,boardgame,Turbo Taxi,2000,2,4,30,30,30,8,955,6.02971,5.79604,1262,76,22,66,354,116,1.4828
142296,boardgame,Funemployed!,2014,3,20,30,30,30,13,139,7.32482,5.79595,368,4,50,213,39,12,1.0833
144525,boardgame,Dungeon Twister: The Card Game,2013,2,2,30,30,30,13,215,6.7734,5.7945,1041,61,43,167,84,20,2.9
108831,boardgame,Kulami,2011,2,2,30,30,30,10,138,7.32739,5.79386,270,4,23,88,41,11,1.8182
127561,boardgame,Resident Evil Deck Building Game: Mercenaries,2012,1,4,30,30,30,13,162,7.18056,5.79213,553,19,15,63,34,10,2.6
172155,boardgame,Ascension: Dawn of Champions,2015,1,4,30,30,30,13,121,7.48066,5.79049,349,6,20,85,26,9,2.2222
66437,boardgame,Souvlaki Wars,2011,2,4,30,30,30,10,299,6.53211,5.78977,349,26,14,45,80,28,1.6071
56320,boardgame,Spearpoint 1943,2010,2,2,30,30,30,13,192,6.96042,5.78937,447,34,27,115,93,32,1.9063
10653,boardgame,Pirates of the Spanish Main,2004,2,10,30,30,30,10,2410,5.98062,5.78804,3969,359,59,120,1108,366,1.7623
56995,boardgame,The Twelve Doctors: Doctor Who Card Game,2009,2,2,30,30,30,9,105,7.84476,5.78785,255,11,30,112,56,12,2.25
9615,boardgame,Station Master,2004,2,6,60,30,60,10,504,6.19383,5.78656,653,58,20,59,208,72,1.5417
154905,boardgame,Brew Crafters: The Travel Card Game,2014,2,4,30,30,30,13,229,6.65742,5.78562,809,18,18,62,63,17,1.2353
88126,boardgame,Time's Up! Family,2010,4,12,30,30,30,8,156,7.06186,5.78556,377,3,7,22,33,4,1
171668,boardgame,The Grizzled,2015,2,5,30,30,30,10,117,7.52393,5.78465,329,1,190,731,44,15,1.6667
56128,boardgame,Zombiaki 2: Atak na Moskw,2010,2,2,30,30,30,8,404,6.34097,5.7813,621,17,11,30,58,47,1.4894
126242,boardgame,Hot Rod Creeps,2012,2,6,30,30,30,15,164,7.0311,5.78079,389,34,16,60,53,15,1.6667
39635,boardgame,Prolix,2010,1,5,30,30,30,9,241,6.55421,5.78069,519,56,7,38,122,27,1.7407
3119,boardgame,Haste Worte?,1997,3,8,30,30,30,8,158,7.02304,5.78048,218,8,22,43,53,16,1.4375
1339,boardgame,Dungeon!,1975,1,8,30,30,30,8,2132,5.95834,5.78009,4097,176,63,298,834,260,1.5885
124047,boardgame,Pirate Dice: Voyage on the Rolling Seas,2012,2,4,60,30,60,13,418,6.26074,5.77929,834,67,54,174,165,28,1.6786
142271,boardgame,Anomia: Party Edition,2013,3,6,30,30,30,10,144,7.20924,5.77914,334,2,25,73,41,11,1
34701,boardgame,Thor,2002,2,6,30,30,30,0,230,6.58222,5.77876,469,12,12,40,90,34,1.3529
350,boardgame,Hattrick,1995,4,6,30,30,30,10,250,6.52378,5.7778,382,14,13,28,102,22,1.5909
110868,boardgame,Locke & Key: The Game,2012,3,6,30,30,30,15,294,6.48568,5.77676,701,30,18,91,78,27,1.7407
99459,boardgame,Banjooli Xeet,2013,2,5,30,30,30,8,289,6.53114,5.77622,319,8,8,79,58,29,1.1379
73664,boardgame,Cabo,2010,2,5,30,30,30,8,212,6.68731,5.77596,209,5,10,29,79,18,1.5
12157,boardgame,Unanimo,1990,3,8,30,30,30,10,165,6.95455,5.77567,255,6,5,14,37,15,1.2667
102897,boardgame,Farmageddon,2012,2,4,30,30,30,10,459,6.22739,5.77448,979,75,24,120,193,43,1.6047
2891,boardgame,Starfire,1979,2,3,30,30,30,10,227,6.74141,5.77444,506,18,25,35,106,30,2.6
4643,boardgame,Fire and Ice,2002,1,2,30,30,30,12,176,6.83497,5.77266,285,28,22,75,80,18,3.0556
164812,boardgame,Roll For It! Deluxe Edition,2014,2,8,30,30,30,8,270,6.5253,5.77233,702,6,45,120,60,20,1.1
121657,boardgame,Axis & Allies Air Force Miniatures: Angels 20,2012,2,6,30,30,30,12,136,7.44007,5.7708,280,17,16,29,51,24,2.3333
121615,boardgame,Shadows over the Empire,2013,2,4,30,30,30,12,412,6.22919,5.76999,950,94,25,146,163,38,2.7895
35599,boardgame,Witchcraft,2008,2,2,30,30,30,0,227,6.55529,5.76786,259,20,25,97,77,29,2.8276
161681,boardgame,Lift Off! Get me off this Planet!,2015,2,5,45,30,45,8,161,7.42019,5.76761,370,9,30,106,51,24,1.9167
36739,boardgame,Black Sheep,2008,2,4,30,30,30,8,900,5.98544,5.7675,1612,124,17,66,288,87,1.4138
144526,boardgame,Glastonbury,2013,2,4,30,30,30,8,172,6.8407,5.76747,272,8,33,115,42,13,1.6154
64220,boardgame,Richard Scarry's Busytown: Eye found it! Game,2009,2,4,30,30,30,3,211,6.6404,5.76564,434,7,6,33,90,25,1.28
129165,boardgame,Wings of Glory: WW1 Duel Pack,2013,2,2,30,30,30,13,100,8.011,5.76545,325,9,19,34,43,12,2.5
138614,boardgame,Relic Expedition,2014,2,4,60,30,60,10,176,6.96051,5.76521,362,18,46,170,72,13,2.3077
6657,boardgame,Such a Thing?,1989,2,8,30,30,30,10,476,6.14893,5.76364,804,40,17,65,150,52,1.25
11705,boardgame,"Lightning: Midway  June 4th to June 6th, 1942",2004,2,2,30,30,30,9,283,6.43307,5.76333,507,35,19,56,157,39,1.6923
10789,boardgame,Pitch,1600,2,4,30,30,30,12,172,6.81076,5.76287,124,0,1,6,83,21,1.7619
112598,boardgame,Monster Factory,2012,2,6,30,30,30,5,269,6.47305,5.76222,426,10,33,108,91,27,1.0741
10523,boardgame,Victory & Honor,2004,4,4,30,30,30,12,248,6.47929,5.76127,401,30,8,35,133,29,2.069
18400,boardgame,Battle Beyond Space,2012,3,4,60,30,60,13,245,6.48555,5.76127,431,42,70,365,140,24,1.625
135215,boardgame,Lords of War: Orcs versus Dwarves,2012,2,8,30,30,30,12,194,7.03237,5.76049,428,8,10,47,52,18,1.8333
895,boardgame,APBA Pro Baseball,1951,1,2,30,30,30,10,197,6.72386,5.75962,336,32,10,25,130,22,1.9091
103877,boardgame,Casa Grande,2011,2,4,45,30,45,8,242,6.48124,5.7594,341,14,23,65,69,27,2.1111
473,boardgame,Ol!,1996,3,8,30,30,30,8,217,6.58318,5.75863,317,9,12,19,71,26,1.4231
17526,boardgame,Hecatomb,2005,2,4,30,30,30,15,321,6.38692,5.75848,640,79,36,57,152,51,2.4314
3595,boardgame,Squint,2002,3,8,30,30,30,12,655,6.06498,5.75796,983,77,12,63,246,65,1.3538
499,boardgame,Arbos,1999,1,8,30,30,30,6,305,6.33302,5.75737,346,12,73,133,139,32,1
853,boardgame,...und tschss!,1997,4,6,30,30,30,10,266,6.40722,5.75605,322,11,45,57,90,28,1.3214
10681,boardgame,Apples to Apples Junior,2002,4,10,30,30,30,9,686,6.07046,5.7556,1324,84,2,23,265,53,1.1698
574,boardgame,Formel Fun,1991,3,6,30,30,30,8,276,6.40529,5.75445,311,17,19,21,108,37,1.5135
2759,boardgame,Havannah,1981,2,2,30,30,30,10,135,7.19519,5.75242,204,10,30,59,65,16,3.375
11104,boardgame,Who's the Ass?,2004,3,12,30,30,30,8,530,6.05509,5.75201,614,35,10,23,187,73,1.2603
20889,boardgame,Great War at Sea: Jutland,2006,2,2,30,30,30,12,117,7.28718,5.7515,437,9,28,69,58,27,3.037
129010,boardgame,Jungle Ascent,2013,2,4,30,30,30,8,202,6.6651,5.75136,427,22,16,114,73,18,1.6111
1233,boardgame,Facts in Five,1964,1,5,30,30,30,8,663,6.05098,5.75067,1611,216,5,21,343,76,1.6447
8222,boardgame,Spank the Monkey,2003,2,6,30,30,30,12,1100,5.98027,5.75052,1412,59,26,96,308,120,1.4417
145928,boardgame,Empire Engine,2013,2,4,30,30,30,14,359,6.25554,5.74786,1067,55,17,146,138,42,1.619
66126,boardgame,Mystery Rummy: Escape from Alcatraz,2009,2,4,30,30,30,10,127,7.09921,5.74707,433,6,37,88,41,14,1.3571
158544,boardgame,The Institute for Magical Arts,2015,2,2,30,30,30,8,103,7.39939,5.7467,328,12,45,142,52,12,1.8333
5071,boardgame,Sjoelen,1870,1,4,30,30,30,6,187,6.65936,5.74663,145,2,21,75,68,25,1.2
157912,boardgame,Rise to Power,2014,2,6,45,30,45,12,186,6.85375,5.74658,496,21,22,63,73,32,2.375
31575,boardgame,The Eye of Judgment,2007,1,2,30,30,30,12,166,6.90301,5.74603,223,16,5,10,57,19,2.4737
15410,boardgame,Walk the Dogs,2005,2,5,30,30,30,8,350,6.23226,5.74543,440,23,46,93,170,59,1.2542
67593,boardgame,Die Sulen der Erde: das Kartenspiel,2010,3,4,30,30,30,10,367,6.20114,5.74479,901,31,18,34,90,43,2.0698
67285,boardgame,Armorica,2010,2,4,30,30,30,12,204,6.58375,5.743,266,14,13,43,82,21,2.2381
12131,boardgame,42,1885,4,4,30,30,30,10,130,7.07269,5.74216,99,0,2,13,78,19,2.1579
12318,boardgame,Typo,2004,2,6,30,30,30,8,388,6.15596,5.742,624,51,14,59,196,64,1.4219
15167,boardgame,King Arthur: The Card Game,2005,2,5,30,30,30,8,448,6.11879,5.7408,650,47,10,31,166,78,1.5256
72285,boardgame,Totemo,2010,2,4,30,30,30,6,152,6.80132,5.74072,169,5,34,62,59,24,1.5833
669,boardgame,Plague & Pestilence,1993,2,6,30,30,30,0,583,6.12252,5.74015,717,39,80,169,260,71,1.3944
38364,boardgame,Days of Steam,2009,2,4,60,30,60,10,594,6.00707,5.74013,979,122,18,82,266,71,2
158168,boardgame,NHL Power Play Team-Building Card Game,2014,2,4,30,30,30,15,107,7.37206,5.73982,215,6,24,53,30,7,1.7143
57759,boardgame,Filipino Fruit Market,2009,3,5,30,30,30,10,203,6.51308,5.73964,264,8,39,84,93,19,1.8947
92852,boardgame,Say Anything Family Edition,2011,3,6,30,30,30,8,168,6.74029,5.73908,396,10,12,59,58,8,1.5
359,boardgame,Bucket Brigade,1998,3,5,30,30,30,7,464,6.098,5.73849,581,38,33,73,232,47,1.2766
40432,boardgame,Stratego (Revised Edition),2008,2,2,30,30,30,8,416,6.21546,5.73831,895,38,7,22,112,27,2.037
144728,boardgame,Adventure Time Card Wars: Finn vs. Jake,2014,2,2,30,30,30,10,349,6.3533,5.73758,1032,34,23,104,106,27,1.6296
127981,boardgame,Dungeon Heroes,2013,1,2,30,30,30,13,240,6.57729,5.73756,629,27,49,248,93,19,1.9474
133747,boardgame,Bauhaus,2013,2,4,30,30,30,14,149,7.07745,5.73649,168,6,5,31,20,10,1.8
7824,boardgame,Break the Safe,2003,2,4,30,30,30,8,534,6.09336,5.73638,1031,119,13,66,290,62,1.4677
117663,boardgame,Piraten kapern,2012,2,5,30,30,30,8,322,6.27096,5.7358,449,11,8,33,65,35,1.1143
5393,boardgame,Wheedle,2002,4,6,30,30,30,9,389,6.16699,5.73571,665,39,12,42,198,43,1.2093
99097,boardgame,Food Fight,2011,2,6,30,30,30,13,525,6.11077,5.73517,978,67,20,82,149,42,1.7381
139897,boardgame,Belle of the Ball,2014,2,5,45,30,45,13,298,6.30896,5.73501,783,41,36,137,105,24,1.4583
841,boardgame,Razzia,1992,3,8,30,30,30,12,256,6.37367,5.73478,416,16,9,27,78,21,1.4286
102690,boardgame,Villagers & Villains,2011,2,5,30,30,30,9,137,7.02701,5.73471,311,7,26,69,43,18,1.8333
148231,boardgame,Corto,2013,2,4,30,30,30,10,153,6.80118,5.73465,331,16,15,86,53,26,2.1923
2536,boardgame,Vabanque,2001,3,6,30,30,30,12,430,6.13558,5.73379,496,16,50,90,150,43,1.6977
1463,boardgame,Girl Genius: The Works,2001,2,4,30,30,30,10,653,6.04403,5.73299,988,47,28,61,243,59,1.9322
98778,boardgame,Hanabi,2010,2,5,25,25,25,8,15102,7.34435,7.25241,24051,368,320,1738,2983,981,1.6809
43570,boardgame,Friday,2011,1,1,25,25,25,10,5333,7.28685,7.07115,9508,268,271,1116,1351,407,2.1278
20100,boardgame,Wits & Wagers,2005,3,7,25,25,25,10,8054,7.02664,6.89341,10568,412,151,1156,2392,688,1.2253
98229,boardgame,Pictomania,2011,3,6,25,25,25,9,1025,7.42254,6.63729,1535,32,188,603,206,67,1.5075
134453,boardgame,The Little Prince: Make Me a Planet,2013,2,5,25,25,25,8,1599,6.97824,6.51889,1922,25,132,476,328,115,1.6348
14,boardgame,Basari,1998,3,4,25,25,25,10,1395,6.79948,6.37216,1475,85,50,156,617,175,1.8629
7865,boardgame,10 Days in Africa,2003,2,4,25,25,25,10,1614,6.56674,6.23098,1825,84,61,221,725,203,1.3892
41627,boardgame,Zulus on the Ramparts!,2009,1,1,25,25,25,12,432,7.38194,6.20933,963,30,93,311,213,65,2.1385
22398,boardgame,10 Days in Asia,2007,2,4,25,25,25,10,945,6.69672,6.18867,1153,34,67,159,367,100,1.42
123239,boardgame,Wits & Wagers Party,2012,4,18,25,25,25,8,576,6.93122,6.14122,1329,54,20,110,119,26,1.1538
21892,boardgame,Augsburg 1520,2006,2,5,75,25,75,12,1113,6.49083,6.11408,1702,101,47,152,443,157,2.6752
154259,boardgame,Province,2014,2,2,25,25,25,13,854,6.61773,6.10888,2388,113,29,144,296,78,1.8333
27172,boardgame,Ponte del Diavolo,2007,2,2,25,25,25,10,806,6.63196,6.10815,1115,71,43,163,313,86,2.3605
37208,boardgame,Court of the Medici,2009,2,2,25,25,25,12,772,6.63767,6.10025,1331,92,62,251,391,65,1.9077
156180,boardgame,Eggs and Empires,2014,2,6,25,25,25,8,394,7.06193,6.0667,842,17,48,155,126,27,1.2963
148291,boardgame,Trieste,2013,3,3,25,25,25,13,419,6.88771,6.01491,658,38,109,385,112,23,2.1304
98778,boardgame,Hanabi,2010,2,5,25,25,25,8,15102,7.34435,7.25241,24051,368,320,1738,2983,981,1.6809
43570,boardgame,Friday,2011,1,1,25,25,25,10,5333,7.28685,7.07115,9508,268,271,1116,1351,407,2.1278
20100,boardgame,Wits & Wagers,2005,3,7,25,25,25,10,8054,7.02664,6.89341,10568,412,151,1156,2392,688,1.2253
98229,boardgame,Pictomania,2011,3,6,25,25,25,9,1025,7.42254,6.63729,1535,32,188,603,206,67,1.5075
134453,boardgame,The Little Prince: Make Me a Planet,2013,2,5,25,25,25,8,1599,6.97824,6.51889,1922,25,132,476,328,115,1.6348
14,boardgame,Basari,1998,3,4,25,25,25,10,1395,6.79948,6.37216,1475,85,50,156,617,175,1.8629
7865,boardgame,10 Days in Africa,2003,2,4,25,25,25,10,1614,6.56674,6.23098,1825,84,61,221,725,203,1.3892
41627,boardgame,Zulus on the Ramparts!,2009,1,1,25,25,25,12,432,7.38194,6.20933,963,30,93,311,213,65,2.1385
22398,boardgame,10 Days in Asia,2007,2,4,25,25,25,10,945,6.69672,6.18867,1153,34,67,159,367,100,1.42
123239,boardgame,Wits & Wagers Party,2012,4,18,25,25,25,8,576,6.93122,6.14122,1329,54,20,110,119,26,1.1538
21892,boardgame,Augsburg 1520,2006,2,5,75,25,75,12,1113,6.49083,6.11408,1702,101,47,152,443,157,2.6752
154259,boardgame,Province,2014,2,2,25,25,25,13,854,6.61773,6.10888,2388,113,29,144,296,78,1.8333
27172,boardgame,Ponte del Diavolo,2007,2,2,25,25,25,10,806,6.63196,6.10815,1115,71,43,163,313,86,2.3605
37208,boardgame,Court of the Medici,2009,2,2,25,25,25,12,772,6.63767,6.10025,1331,92,62,251,391,65,1.9077
156180,boardgame,Eggs and Empires,2014,2,6,25,25,25,8,394,7.06193,6.0667,842,17,48,155,126,27,1.2963
148291,boardgame,Trieste,2013,3,3,25,25,25,13,419,6.88771,6.01491,658,38,109,385,112,23,2.1304
30932,boardgame,Lascaux,2007,3,5,25,25,25,8,858,6.35342,5.97437,899,62,56,195,318,103,1.5922
136594,boardgame,Dragon's Hoard,2014,2,4,45,25,45,8,539,6.57596,5.94972,1171,62,46,204,177,45,1.4222
103651,boardgame,23,2011,2,4,25,25,25,8,353,6.5048,5.84682,416,13,27,66,129,39,1.2308
1690,boardgame,Unexploded Cow,2001,2,6,25,25,25,12,1203,6.06977,5.82693,2349,85,24,106,376,137,1.365
18723,boardgame,"Aye, Dark Overlord!",2005,4,6,25,25,25,8,1642,6.02453,5.80884,2984,163,52,294,471,141,1.3121
53624,boardgame,Empires in America,2009,1,1,25,25,25,12,130,7.29092,5.78219,303,11,36,133,70,25,2.32
179303,boardgame,Cthulhu Realms,2015,2,4,45,25,45,14,123,7.32803,5.76704,448,5,44,243,26,14,2.1429
165877,boardgame,Spellcaster,2014,2,4,25,25,25,14,190,6.78337,5.76423,302,12,23,80,56,12,1.75
129614,boardgame,Rondo,2012,2,4,25,25,25,8,264,6.41061,5.75185,335,8,27,64,65,25,1.48
147020,boardgame,Star Realms,2014,2,2,20,20,20,12,8821,7.73391,7.54021,14336,181,317,1663,1787,607,1.9654
129622,boardgame,Love Letter,2012,2,4,20,20,20,10,23682,7.42068,7.33764,40124,488,202,1629,4759,1820,1.211
463,boardgame,Magic: The Gathering,1993,2,2,20,20,20,13,18599,7.43803,7.31069,20403,691,161,316,5015,1642,3.1267
2655,boardgame,Hive,2001,2,2,20,20,20,9,16014,7.35745,7.25844,19825,395,506,2597,4465,1374,2.3493
478,boardgame,Citadels,2000,2,8,60,20,60,10,31243,7.18886,7.11014,39847,940,401,2604,7465,3166,2.0638
172,boardgame,For Sale,1997,3,6,20,20,20,8,11814,7.21302,7.10764,13044,200,735,2421,3800,1291,1.2951
18,boardgame,RoboRally,1994,2,8,120,20,120,12,16798,7.20173,7.10115,19141,478,610,2493,4560,1611,2.4426
133473,boardgame,Sushi Go!,2013,2,5,20,20,20,8,6630,7.17317,6.98953,11983,85,272,1238,1417,451,1.1685
12942,boardgame,No Thanks!,2004,3,5,20,20,20,8,11049,7.03627,6.94029,13668,154,278,1326,3222,1057,1.1561
2453,boardgame,Blokus,2000,2,4,20,20,20,5,14138,6.99369,6.89632,16535,529,138,1026,3798,1381,1.8059
153938,boardgame,Camel Up,2014,2,8,30,20,30,8,5043,7.11619,6.8905,6795,68,449,1329,972,354,1.5452
372,boardgame,Schotten-Totten,1999,2,2,20,20,20,8,2689,7.21517,6.86105,2857,58,123,365,789,306,1.7386
30618,boardgame,Eat Poop You Cat,1984,3,99,20,20,20,0,1227,7.48899,6.77961,637,2,13,107,409,99,1.1313
8203,boardgame,"Hey, That's My Fish!",2003,2,4,20,20,20,8,12807,6.82349,6.74588,14836,355,308,1293,3761,1356,1.4698
37759,boardgame,Incan Gold,2006,3,8,20,20,20,8,6006,6.84115,6.69338,7536,146,365,1276,1831,473,1.1543
13823,boardgame,Fairy Tale,2004,2,5,20,20,20,10,5903,6.82278,6.68142,8134,323,264,1229,2080,590,1.7441
123607,boardgame,Puzzle Strike (Third Edition),2012,2,4,20,20,20,10,998,7.5597,6.66785,1301,42,199,501,278,71,2.7324
153065,boardgame,Linko!,2014,2,5,20,20,20,10,1480,7.20321,6.65716,2193,32,117,378,375,144,1.4097
168584,boardgame,Love Letter: Batman,2015,2,4,20,20,20,10,999,7.49995,6.63902,2457,16,45,165,208,53,1.2075
156009,boardgame,Port Royal,2014,2,5,50,20,50,8,1878,7.06443,6.6332,2684,53,125,377,401,167,1.5449
152162,boardgame,Diamonds,2014,2,6,30,20,30,8,1642,7.09415,6.61997,2682,35,246,674,408,109,1.5872
16986,boardgame,Ubongo,2003,2,4,30,20,30,8,4469,6.80597,6.61817,4464,102,188,587,1066,409,1.5819
21550,boardgame,Blokus Trigon,2006,2,4,20,20,20,5,2234,6.97387,6.61295,2619,132,56,219,706,233,1.9657
157809,boardgame,Nations: The Dice Game,2014,1,4,40,20,40,14,1414,7.08068,6.55854,1705,33,343,1061,331,136,2.0221
36522,boardgame,2 de Mayo,2008,2,2,20,20,20,12,1592,6.99927,6.53535,2178,106,203,647,688,159,2.1509
83195,boardgame,Ghost Blitz,2010,2,8,20,20,20,8,2556,6.82409,6.52974,3463,33,92,303,588,236,1.1356
681,boardgame,Quarto!,1991,2,2,20,20,20,6,3013,6.79342,6.52694,4243,234,50,303,850,249,2.0602
145639,boardgame,Coconuts,2013,2,4,20,20,20,6,1102,7.20637,6.5138,1665,19,108,309,308,79,1.038
3955,boardgame,BANG!,2002,4,7,40,20,40,8,16573,6.62202,6.51331,18259,729,115,1074,4506,1826,1.6413
142992,boardgame,Gravwell: Escape from the 9th Dimension,2013,1,4,20,20,20,12,1275,7.08931,6.50874,1897,53,151,578,322,82,1.8171
32125,boardgame,Felix: The Cat in the Sack,2007,3,5,20,20,20,8,3707,6.62853,6.44586,4100,132,120,427,1060,447,1.3915
38545,boardgame,Kamisado,2008,2,2,20,20,20,0,1062,7.05954,6.44525,1404,40,84,360,299,92,2.5435
